interval,date,boro_nm,category,call_count
daily,2024-09-22,Brooklyn,Confirmed Crime,644
daily,2024-09-22,Brooklyn,Potential Crime,941
daily,2024-09-22,Manhattan,Confirmed Crime,554
daily,2024-09-22,Manhattan,Potential Crime,673
daily,2024-09-22,Queens,Confirmed Crime,570
daily,2024-09-22,Queens,Potential Crime,753
daily,2024-09-22,Staten Island,Confirmed Crime,86
daily,2024-09-22,Staten Island,Potential Crime,142
daily,2024-09-23,Bronx,Confirmed Crime,492
daily,2024-09-23,Bronx,Potential Crime,579
daily,2024-09-23,Brooklyn,Confirmed Crime,605
daily,2024-09-23,Brooklyn,Potential Crime,798
daily,2024-09-23,Manhattan,Confirmed Crime,601
daily,2024-09-23,Manhattan,Potential Crime,637
daily,2024-09-23,Queens,Confirmed Crime,470
daily,2024-09-23,Queens,Potential Crime,572
daily,2024-09-23,Staten Island,Confirmed Crime,81
daily,2024-09-23,Staten Island,Potential Crime,112
daily,2024-09-24,Bronx,Confirmed Crime,485
daily,2024-09-24,Bronx,Potential Crime,471
daily,2024-09-24,Brooklyn,Confirmed Crime,667
daily,2024-09-24,Brooklyn,Potential Crime,879
daily,2024-09-24,Manhattan,Confirmed Crime,587
daily,2024-09-24,Manhattan,Potential Crime,672
daily,2024-09-24,Queens,Confirmed Crime,484
daily,2024-09-24,Queens,Potential Crime,681
daily,2024-09-24,Staten Island,Confirmed Crime,71
daily,2024-09-24,Staten Island,Potential Crime,109
daily,2024-09-25,Bronx,Confirmed Crime,477
daily,2024-09-25,Bronx,Potential Crime,547
daily,2024-09-25,Brooklyn,Confirmed Crime,656
daily,2024-09-25,Brooklyn,Potential Crime,791
daily,2024-09-25,Manhattan,Confirmed Crime,590
daily,2024-09-25,Manhattan,Potential Crime,673
daily,2024-09-25,Queens,Confirmed Crime,482
daily,2024-09-25,Queens,Potential Crime,589
daily,2024-09-25,Staten Island,Confirmed Crime,78
daily,2024-09-25,Staten Island,Potential Crime,112
daily,2024-09-26,Bronx,Confirmed Crime,525
daily,2024-09-26,Bronx,Potential Crime,533
daily,2024-09-26,Brooklyn,Confirmed Crime,647
daily,2024-09-26,Brooklyn,Potential Crime,836
daily,2024-09-26,Manhattan,Confirmed Crime,615
daily,2024-09-26,Manhattan,Potential Crime,571
daily,2024-09-26,Queens,Confirmed Crime,457
daily,2024-09-26,Queens,Potential Crime,635
daily,2024-09-26,Staten Island,Confirmed Crime,56
daily,2024-09-26,Staten Island,Potential Crime,81
daily,2024-09-27,Bronx,Confirmed Crime,532
daily,2024-09-27,Bronx,Potential Crime,619
daily,2024-09-27,Brooklyn,Confirmed Crime,752
daily,2024-09-27,Brooklyn,Potential Crime,929
daily,2024-09-27,Manhattan,Confirmed Crime,614
daily,2024-09-27,Manhattan,Potential Crime,700
daily,2024-09-27,Queens,Confirmed Crime,536
daily,2024-09-27,Queens,Potential Crime,691
daily,2024-09-27,Staten Island,Confirmed Crime,81
daily,2024-09-27,Staten Island,Potential Crime,103
daily,2024-09-28,Bronx,Confirmed Crime,478
daily,2024-09-28,Bronx,Potential Crime,624
daily,2024-09-28,Brooklyn,Confirmed Crime,646
daily,2024-09-28,Brooklyn,Potential Crime,978
daily,2024-09-28,Manhattan,Confirmed Crime,602
daily,2024-09-28,Manhattan,Potential Crime,656
daily,2024-09-28,Queens,Confirmed Crime,485
daily,2024-09-28,Queens,Potential Crime,713
daily,2024-09-28,Staten Island,Confirmed Crime,57
daily,2024-09-28,Staten Island,Potential Crime,120
daily,2024-09-29,Bronx,Confirmed Crime,454
daily,2024-09-29,Bronx,Potential Crime,544
daily,2024-09-29,Brooklyn,Confirmed Crime,603
daily,2024-09-29,Brooklyn,Potential Crime,925
daily,2024-09-29,Manhattan,Confirmed Crime,553
daily,2024-09-29,Manhattan,Potential Crime,643
daily,2024-09-29,Queens,Confirmed Crime,460
daily,2024-09-29,Queens,Potential Crime,666
daily,2024-09-29,Staten Island,Confirmed Crime,55
daily,2024-09-29,Staten Island,Potential Crime,136
daily,2024-09-30,Bronx,Confirmed Crime,535
daily,2024-09-30,Bronx,Potential Crime,550
daily,2024-09-30,Brooklyn,Confirmed Crime,669
daily,2024-09-30,Brooklyn,Potential Crime,957
daily,2024-09-30,Manhattan,Confirmed Crime,617
daily,2024-09-30,Manhattan,Potential Crime,679
daily,2024-09-30,Queens,Confirmed Crime,540
daily,2024-09-30,Queens,Potential Crime,719
daily,2024-09-30,Staten Island,Confirmed Crime,81
daily,2024-09-30,Staten Island,Potential Crime,125
daily,2024-10-01,Bronx,Confirmed Crime,481
daily,2024-10-01,Bronx,Potential Crime,516
daily,2024-10-01,Brooklyn,Confirmed Crime,679
daily,2024-10-01,Brooklyn,Potential Crime,921
daily,2024-10-01,Manhattan,Confirmed Crime,637
daily,2024-10-01,Manhattan,Potential Crime,784
daily,2024-10-01,Queens,Confirmed Crime,487
daily,2024-10-01,Queens,Potential Crime,660
daily,2024-10-01,Staten Island,Confirmed Crime,83
daily,2024-10-01,Staten Island,Potential Crime,101
daily,2024-10-02,Bronx,Confirmed Crime,537
daily,2024-10-02,Bronx,Potential Crime,577
daily,2024-10-02,Brooklyn,Confirmed Crime,635
daily,2024-10-02,Brooklyn,Potential Crime,914
daily,2024-10-02,Manhattan,Confirmed Crime,638
daily,2024-10-02,Manhattan,Potential Crime,712
daily,2024-10-02,Queens,Confirmed Crime,487
daily,2024-10-02,Queens,Potential Crime,644
daily,2024-10-02,Staten Island,Confirmed Crime,103
daily,2024-10-02,Staten Island,Potential Crime,132
daily,2024-10-03,Bronx,Confirmed Crime,610
daily,2024-10-03,Bronx,Potential Crime,551
daily,2024-10-03,Brooklyn,Confirmed Crime,653
daily,2024-10-03,Brooklyn,Potential Crime,978
daily,2024-10-03,Manhattan,Confirmed Crime,569
daily,2024-10-03,Manhattan,Potential Crime,722
daily,2024-10-03,Queens,Confirmed Crime,495
daily,2024-10-03,Queens,Potential Crime,702
daily,2024-10-03,Staten Island,Confirmed Crime,68
daily,2024-10-03,Staten Island,Potential Crime,114
daily,2024-10-04,Bronx,Confirmed Crime,539
daily,2024-10-04,Bronx,Potential Crime,710
daily,2024-10-04,Brooklyn,Confirmed Crime,662
daily,2024-10-04,Brooklyn,Potential Crime,1159
daily,2024-10-04,Manhattan,Confirmed Crime,655
daily,2024-10-04,Manhattan,Potential Crime,847
daily,2024-10-04,Queens,Confirmed Crime,522
daily,2024-10-04,Queens,Potential Crime,666
daily,2024-10-04,Staten Island,Confirmed Crime,75
daily,2024-10-04,Staten Island,Potential Crime,126
daily,2024-10-05,Bronx,Confirmed Crime,558
daily,2024-10-05,Bronx,Potential Crime,628
daily,2024-10-05,Brooklyn,Confirmed Crime,623
daily,2024-10-05,Brooklyn,Potential Crime,1008
daily,2024-10-05,Manhattan,Confirmed Crime,587
daily,2024-10-05,Manhattan,Potential Crime,804
daily,2024-10-05,Queens,Confirmed Crime,502
daily,2024-10-05,Queens,Potential Crime,839
daily,2024-10-05,Staten Island,Confirmed Crime,64
daily,2024-10-05,Staten Island,Potential Crime,116
daily,2024-10-06,Bronx,Confirmed Crime,497
daily,2024-10-06,Bronx,Potential Crime,666
daily,2024-10-06,Brooklyn,Confirmed Crime,617
daily,2024-10-06,Brooklyn,Potential Crime,1055
daily,2024-10-06,Manhattan,Confirmed Crime,562
daily,2024-10-06,Manhattan,Potential Crime,693
daily,2024-10-06,Queens,Confirmed Crime,457
daily,2024-10-06,Queens,Potential Crime,771
daily,2024-10-06,Staten Island,Confirmed Crime,84
daily,2024-10-06,Staten Island,Potential Crime,113
daily,2024-10-07,Bronx,Confirmed Crime,476
daily,2024-10-07,Bronx,Potential Crime,535
daily,2024-10-07,Brooklyn,Confirmed Crime,649
daily,2024-10-07,Brooklyn,Potential Crime,857
daily,2024-10-07,Manhattan,Confirmed Crime,614
daily,2024-10-07,Manhattan,Potential Crime,611
daily,2024-10-07,Queens,Confirmed Crime,495
daily,2024-10-07,Queens,Potential Crime,660
daily,2024-10-07,Staten Island,Confirmed Crime,80
daily,2024-10-07,Staten Island,Potential Crime,114
daily,2024-10-08,Bronx,Confirmed Crime,507
daily,2024-10-08,Bronx,Potential Crime,569
daily,2024-10-08,Brooklyn,Confirmed Crime,635
daily,2024-10-08,Brooklyn,Potential Crime,858
daily,2024-10-08,Manhattan,Confirmed Crime,612
daily,2024-10-08,Manhattan,Potential Crime,673
daily,2024-10-08,Queens,Confirmed Crime,464
daily,2024-10-08,Queens,Potential Crime,708
daily,2024-10-08,Staten Island,Confirmed Crime,78
daily,2024-10-08,Staten Island,Potential Crime,107
daily,2024-10-09,Bronx,Confirmed Crime,511
daily,2024-10-09,Bronx,Potential Crime,651
daily,2024-10-09,Brooklyn,Confirmed Crime,640
daily,2024-10-09,Brooklyn,Potential Crime,901
daily,2024-10-09,Manhattan,Confirmed Crime,600
daily,2024-10-09,Manhattan,Potential Crime,641
daily,2024-10-09,Queens,Confirmed Crime,448
daily,2024-10-09,Queens,Potential Crime,661
daily,2024-10-09,Staten Island,Confirmed Crime,92
daily,2024-10-09,Staten Island,Potential Crime,123
daily,2024-10-10,Bronx,Confirmed Crime,515
daily,2024-10-10,Bronx,Potential Crime,626
daily,2024-10-10,Brooklyn,Confirmed Crime,675
daily,2024-10-10,Brooklyn,Potential Crime,948
daily,2024-10-10,Manhattan,Confirmed Crime,583
daily,2024-10-10,Manhattan,Potential Crime,769
daily,2024-10-10,Queens,Confirmed Crime,412
daily,2024-10-10,Queens,Potential Crime,727
daily,2024-10-10,Staten Island,Confirmed Crime,64
daily,2024-10-10,Staten Island,Potential Crime,117
daily,2024-10-11,Bronx,Confirmed Crime,553
daily,2024-10-11,Bronx,Potential Crime,627
daily,2024-10-11,Brooklyn,Confirmed Crime,658
daily,2024-10-11,Brooklyn,Potential Crime,946
daily,2024-10-11,Manhattan,Confirmed Crime,604
daily,2024-10-11,Manhattan,Potential Crime,800
daily,2024-10-11,Queens,Confirmed Crime,564
daily,2024-10-11,Queens,Potential Crime,670
daily,2024-10-11,Staten Island,Confirmed Crime,77
daily,2024-10-11,Staten Island,Potential Crime,99
daily,2024-10-12,Bronx,Confirmed Crime,511
daily,2024-10-12,Bronx,Potential Crime,621
daily,2024-10-12,Brooklyn,Confirmed Crime,681
daily,2024-10-12,Brooklyn,Potential Crime,988
daily,2024-10-12,Manhattan,Confirmed Crime,567
daily,2024-10-12,Manhattan,Potential Crime,750
daily,2024-10-12,Queens,Confirmed Crime,533
daily,2024-10-12,Queens,Potential Crime,821
daily,2024-10-12,Staten Island,Confirmed Crime,67
daily,2024-10-12,Staten Island,Potential Crime,157
daily,2024-10-13,Bronx,Confirmed Crime,520
daily,2024-10-13,Bronx,Potential Crime,621
daily,2024-10-13,Brooklyn,Confirmed Crime,603
daily,2024-10-13,Brooklyn,Potential Crime,997
daily,2024-10-13,Manhattan,Confirmed Crime,598
daily,2024-10-13,Manhattan,Potential Crime,724
daily,2024-10-13,Queens,Confirmed Crime,502
daily,2024-10-13,Queens,Potential Crime,793
daily,2024-10-13,Staten Island,Confirmed Crime,74
daily,2024-10-13,Staten Island,Potential Crime,121
daily,2024-10-14,(Null),Potential Crime,1
daily,2024-10-14,Bronx,Confirmed Crime,473
daily,2024-10-14,Bronx,Potential Crime,606
daily,2024-10-14,Brooklyn,Confirmed Crime,601
daily,2024-10-14,Brooklyn,Potential Crime,915
daily,2024-10-14,Manhattan,Confirmed Crime,589
daily,2024-10-14,Manhattan,Potential Crime,737
daily,2024-10-14,Queens,Confirmed Crime,542
daily,2024-10-14,Queens,Potential Crime,720
daily,2024-10-14,Staten Island,Confirmed Crime,76
daily,2024-10-14,Staten Island,Potential Crime,108
daily,2024-10-15,Bronx,Confirmed Crime,451
daily,2024-10-15,Bronx,Potential Crime,570
daily,2024-10-15,Brooklyn,Confirmed Crime,592
daily,2024-10-15,Brooklyn,Potential Crime,863
daily,2024-10-15,Manhattan,Confirmed Crime,587
daily,2024-10-15,Manhattan,Potential Crime,734
daily,2024-10-15,Queens,Confirmed Crime,467
daily,2024-10-15,Queens,Potential Crime,706
daily,2024-10-15,Staten Island,Confirmed Crime,57
daily,2024-10-15,Staten Island,Potential Crime,132
daily,2024-10-16,Bronx,Confirmed Crime,506
daily,2024-10-16,Bronx,Potential Crime,568
daily,2024-10-16,Brooklyn,Confirmed Crime,645
daily,2024-10-16,Brooklyn,Potential Crime,927
daily,2024-10-16,Manhattan,Confirmed Crime,567
daily,2024-10-16,Manhattan,Potential Crime,760
daily,2024-10-16,Queens,Confirmed Crime,488
daily,2024-10-16,Queens,Potential Crime,662
daily,2024-10-16,Staten Island,Confirmed Crime,58
daily,2024-10-16,Staten Island,Potential Crime,118
daily,2024-10-17,Bronx,Confirmed Crime,509
daily,2024-10-17,Bronx,Potential Crime,593
daily,2024-10-17,Brooklyn,Confirmed Crime,650
daily,2024-10-17,Brooklyn,Potential Crime,840
daily,2024-10-17,Manhattan,Confirmed Crime,584
daily,2024-10-17,Manhattan,Potential Crime,793
daily,2024-10-17,Queens,Confirmed Crime,483
daily,2024-10-17,Queens,Potential Crime,647
daily,2024-10-17,Staten Island,Confirmed Crime,70
daily,2024-10-17,Staten Island,Potential Crime,116
daily,2024-10-18,Bronx,Confirmed Crime,533
daily,2024-10-18,Bronx,Potential Crime,698
daily,2024-10-18,Brooklyn,Confirmed Crime,715
daily,2024-10-18,Brooklyn,Potential Crime,872
daily,2024-10-18,Manhattan,Confirmed Crime,590
daily,2024-10-18,Manhattan,Potential Crime,694
daily,2024-10-18,Queens,Confirmed Crime,526
daily,2024-10-18,Queens,Potential Crime,708
daily,2024-10-18,Staten Island,Confirmed Crime,86
daily,2024-10-18,Staten Island,Potential Crime,113
daily,2024-10-19,Bronx,Confirmed Crime,496
daily,2024-10-19,Bronx,Potential Crime,627
daily,2024-10-19,Brooklyn,Confirmed Crime,675
daily,2024-10-19,Brooklyn,Potential Crime,944
daily,2024-10-19,Manhattan,Confirmed Crime,603
daily,2024-10-19,Manhattan,Potential Crime,776
daily,2024-10-19,Queens,Confirmed Crime,505
daily,2024-10-19,Queens,Potential Crime,759
daily,2024-10-19,Staten Island,Confirmed Crime,73
daily,2024-10-19,Staten Island,Potential Crime,135
daily,2024-10-20,Bronx,Confirmed Crime,515
daily,2024-10-20,Bronx,Potential Crime,664
daily,2024-10-20,Brooklyn,Confirmed Crime,662
daily,2024-10-20,Brooklyn,Potential Crime,1008
daily,2024-10-20,Manhattan,Confirmed Crime,577
daily,2024-10-20,Manhattan,Potential Crime,689
daily,2024-10-20,Queens,Confirmed Crime,512
daily,2024-10-20,Queens,Potential Crime,740
daily,2024-10-20,Staten Island,Confirmed Crime,64
daily,2024-10-20,Staten Island,Potential Crime,156
daily,2024-10-21,Bronx,Confirmed Crime,556
daily,2024-10-21,Bronx,Potential Crime,616
daily,2024-10-21,Brooklyn,Confirmed Crime,683
daily,2024-10-21,Brooklyn,Potential Crime,908
daily,2024-10-21,Manhattan,Confirmed Crime,589
daily,2024-10-21,Manhattan,Potential Crime,705
daily,2024-10-21,Queens,Confirmed Crime,534
daily,2024-10-21,Queens,Potential Crime,684
daily,2024-10-21,Staten Island,Confirmed Crime,72
daily,2024-10-21,Staten Island,Potential Crime,111
daily,2024-10-22,Bronx,Confirmed Crime,515
daily,2024-10-22,Bronx,Potential Crime,622
daily,2024-10-22,Brooklyn,Confirmed Crime,639
daily,2024-10-22,Brooklyn,Potential Crime,853
daily,2024-10-22,Manhattan,Confirmed Crime,635
daily,2024-10-22,Manhattan,Potential Crime,735
daily,2024-10-22,Queens,Confirmed Crime,520
daily,2024-10-22,Queens,Potential Crime,696
daily,2024-10-22,Staten Island,Confirmed Crime,67
daily,2024-10-22,Staten Island,Potential Crime,107
daily,2024-10-23,Bronx,Confirmed Crime,532
daily,2024-10-23,Bronx,Potential Crime,551
daily,2024-10-23,Brooklyn,Confirmed Crime,650
daily,2024-10-23,Brooklyn,Potential Crime,837
daily,2024-10-23,Manhattan,Confirmed Crime,591
daily,2024-10-23,Manhattan,Potential Crime,714
daily,2024-10-23,Queens,Confirmed Crime,466
daily,2024-10-23,Queens,Potential Crime,650
daily,2024-10-23,Staten Island,Confirmed Crime,66
daily,2024-10-23,Staten Island,Potential Crime,107
daily,2024-10-24,Bronx,Confirmed Crime,541
daily,2024-10-24,Bronx,Potential Crime,555
daily,2024-10-24,Brooklyn,Confirmed Crime,673
daily,2024-10-24,Brooklyn,Potential Crime,944
daily,2024-10-24,Manhattan,Confirmed Crime,610
daily,2024-10-24,Manhattan,Potential Crime,692
daily,2024-10-24,Queens,Confirmed Crime,469
daily,2024-10-24,Queens,Potential Crime,661
daily,2024-10-24,Staten Island,Confirmed Crime,71
daily,2024-10-24,Staten Island,Potential Crime,115
daily,2024-10-25,Bronx,Confirmed Crime,547
daily,2024-10-25,Bronx,Potential Crime,589
daily,2024-10-25,Brooklyn,Confirmed Crime,720
daily,2024-10-25,Brooklyn,Potential Crime,1037
daily,2024-10-25,Manhattan,Confirmed Crime,614
daily,2024-10-25,Manhattan,Potential Crime,784
daily,2024-10-25,Queens,Confirmed Crime,524
daily,2024-10-25,Queens,Potential Crime,704
daily,2024-10-25,Staten Island,Confirmed Crime,84
daily,2024-10-25,Staten Island,Potential Crime,119
daily,2024-10-26,Bronx,Confirmed Crime,501
daily,2024-10-26,Bronx,Potential Crime,608
daily,2024-10-26,Brooklyn,Confirmed Crime,703
daily,2024-10-26,Brooklyn,Potential Crime,973
daily,2024-10-26,Manhattan,Confirmed Crime,590
daily,2024-10-26,Manhattan,Potential Crime,715
daily,2024-10-26,Queens,Confirmed Crime,539
daily,2024-10-26,Queens,Potential Crime,698
daily,2024-10-26,Staten Island,Confirmed Crime,92
daily,2024-10-26,Staten Island,Potential Crime,122
daily,2024-10-27,Bronx,Confirmed Crime,461
daily,2024-10-27,Bronx,Potential Crime,663
daily,2024-10-27,Brooklyn,Confirmed Crime,704
daily,2024-10-27,Brooklyn,Potential Crime,986
daily,2024-10-27,Manhattan,Confirmed Crime,575
daily,2024-10-27,Manhattan,Potential Crime,675
daily,2024-10-27,Queens,Confirmed Crime,531
daily,2024-10-27,Queens,Potential Crime,757
daily,2024-10-27,Staten Island,Confirmed Crime,79
daily,2024-10-27,Staten Island,Potential Crime,142
daily,2024-10-28,Bronx,Confirmed Crime,486
daily,2024-10-28,Bronx,Potential Crime,556
daily,2024-10-28,Brooklyn,Confirmed Crime,658
daily,2024-10-28,Brooklyn,Potential Crime,837
daily,2024-10-28,Manhattan,Confirmed Crime,596
daily,2024-10-28,Manhattan,Potential Crime,715
daily,2024-10-28,Queens,Confirmed Crime,515
daily,2024-10-28,Queens,Potential Crime,594
daily,2024-10-28,Staten Island,Confirmed Crime,71
daily,2024-10-28,Staten Island,Potential Crime,100
daily,2024-10-29,Bronx,Confirmed Crime,467
daily,2024-10-29,Bronx,Potential Crime,550
daily,2024-10-29,Brooklyn,Confirmed Crime,674
daily,2024-10-29,Brooklyn,Potential Crime,893
daily,2024-10-29,Manhattan,Confirmed Crime,575
daily,2024-10-29,Manhattan,Potential Crime,646
daily,2024-10-29,Queens,Confirmed Crime,516
daily,2024-10-29,Queens,Potential Crime,651
daily,2024-10-29,Staten Island,Confirmed Crime,57
daily,2024-10-29,Staten Island,Potential Crime,110
daily,2024-10-30,Bronx,Confirmed Crime,521
daily,2024-10-30,Bronx,Potential Crime,532
daily,2024-10-30,Brooklyn,Confirmed Crime,636
daily,2024-10-30,Brooklyn,Potential Crime,839
daily,2024-10-30,Manhattan,Confirmed Crime,608
daily,2024-10-30,Manhattan,Potential Crime,690
daily,2024-10-30,Queens,Confirmed Crime,450
daily,2024-10-30,Queens,Potential Crime,691
daily,2024-10-30,Staten Island,Confirmed Crime,58
daily,2024-10-30,Staten Island,Potential Crime,128
daily,2024-10-31,Bronx,Confirmed Crime,487
daily,2024-10-31,Bronx,Potential Crime,554
daily,2024-10-31,Brooklyn,Confirmed Crime,628
daily,2024-10-31,Brooklyn,Potential Crime,869
daily,2024-10-31,Manhattan,Confirmed Crime,596
daily,2024-10-31,Manhattan,Potential Crime,733
daily,2024-10-31,Queens,Confirmed Crime,504
daily,2024-10-31,Queens,Potential Crime,695
daily,2024-10-31,Staten Island,Confirmed Crime,75
daily,2024-10-31,Staten Island,Potential Crime,93
daily,2024-11-01,Bronx,Confirmed Crime,544
daily,2024-11-01,Bronx,Potential Crime,601
daily,2024-11-01,Brooklyn,Confirmed Crime,733
daily,2024-11-01,Brooklyn,Potential Crime,1027
daily,2024-11-01,Manhattan,Confirmed Crime,653
daily,2024-11-01,Manhattan,Potential Crime,812
daily,2024-11-01,Queens,Confirmed Crime,551
daily,2024-11-01,Queens,Potential Crime,757
daily,2024-11-01,Staten Island,Confirmed Crime,79
daily,2024-11-01,Staten Island,Potential Crime,147
daily,2024-11-02,Bronx,Confirmed Crime,522
daily,2024-11-02,Bronx,Potential Crime,647
daily,2024-11-02,Brooklyn,Confirmed Crime,650
daily,2024-11-02,Brooklyn,Potential Crime,955
daily,2024-11-02,Manhattan,Confirmed Crime,645
daily,2024-11-02,Manhattan,Potential Crime,747
daily,2024-11-02,Queens,Confirmed Crime,535
daily,2024-11-02,Queens,Potential Crime,764
daily,2024-11-02,Staten Island,Confirmed Crime,94
daily,2024-11-02,Staten Island,Potential Crime,118
daily,2024-11-03,Bronx,Confirmed Crime,515
daily,2024-11-03,Bronx,Potential Crime,581
daily,2024-11-03,Brooklyn,Confirmed Crime,654
daily,2024-11-03,Brooklyn,Potential Crime,875
daily,2024-11-03,Manhattan,Confirmed Crime,563
daily,2024-11-03,Manhattan,Potential Crime,659
daily,2024-11-03,Queens,Confirmed Crime,492
daily,2024-11-03,Queens,Potential Crime,749
daily,2024-11-03,Staten Island,Confirmed Crime,69
daily,2024-11-03,Staten Island,Potential Crime,104
daily,2024-11-04,Bronx,Confirmed Crime,497
daily,2024-11-04,Bronx,Potential Crime,603
